# Constructed from biom file
#OTU ID	CTRL-neg-extraction-PUF	ctrl-PCR-neg-PUF	PUF-BOT-10	PUF-BOT-3	PUF-BOU-7	PUF-IPEX-1	PUF-IPEX-3	PUF-IPEX-8	PUF-JD-10	PUF-JD14	PUF-MBO-4
6a6cea84fad711c9cce5a727d388e1c1	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	225.0
9774b41a2de680fe8d0d03cda73003fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	12.0	0.0	117.0
0a9666c935274725761e261542c25713	0.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
431fc469c7c74aad4658db25dbec8d97	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0
4678a938f27bee2228cff52a3383343f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238.0	0.0	0.0
bcf59b4926413543b3fb02800d2d5b80	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	97.0	52.0	0.0
7f182575baad2d44cbddc0244753a1f5	0.0	0.0	0.0	0.0	0.0	0.0	180.0	36.0	0.0	0.0	0.0
60ed8a06138d911c61bed7f3f6fd672a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	68.0
b68e68d28b1bf1fab06f4b523042e2d3	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	111.0	24.0	0.0
a94d5933f8cbed393e5699f4e53e8c13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0
893a317ff25f3be600989440e8428424	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	202.0
3b8ad135a622199c069ac61ab049a60c	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	189.0	0.0
24e6afde065c6d5c729886e1ee63f7ad	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	184.0	0.0	0.0
d81f6cdff61b07652ac3a1e24f7d4d34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0
5b83be8884718e4af4da748d75359e7f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0
2945dfd3484a1767ffd01772ef0e3c18	0.0	0.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0
e2acd4fdce2163d8d0e1baaff3074f01	0.0	0.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0
2aa71d44beef2bcfaaecfc4703081f0d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.0	0.0	0.0
02e9a719b9dab5bd47c5fa414506bceb	0.0	0.0	0.0	0.0	0.0	79.0	0.0	98.0	0.0	0.0	0.0
31253b47f322a939426af8f84988517b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0
3bb007ac3f5281d20a0fa499105676c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0
7a5182354130ee329851bcf72789b0dd	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3fce04aacbf052e126e4dab1d663d992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	108.0	0.0
18afda2e4c3b03e088538500a42aa706	0.0	0.0	0.0	0.0	15.0	0.0	0.0	148.0	0.0	0.0	0.0
3d6ca226a4f395fa8ce23e6a26dadd88	0.0	0.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0
f338346f08fc342a59a67e628e2091dc	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0
